pct_length                 wc                       hc                       hrib                     wrib                     Uin                      Pressure
0.04                     0.002                    0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    6.7                      194.40716367259463
0.04                     0.002                    0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    8.35                     290.1589941581948
0.04                     0.002                    0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    10                       403.0296728457567
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   0.1                      0.06358361836599041
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   1.7500000000000002       7.765896590412865
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   3.4000000000000004       25.11740858232395
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   5.05                     50.956452983735964
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   6.7                      84.62023422755972
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   8.35                     125.72606860674732
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     5.0E-5                   10                       173.93412844009802
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.07028285543565015
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       8.155441042927624
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     3.4000000000000004       26.39460526148005
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     5.05                     53.53429829362041
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     6.7                      88.89833773161526
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     8.35                     132.05451905344333
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     10                       182.65214242987378
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    0.1                      0.07617609456838859
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    1.7500000000000002       8.499298891580667
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    3.4000000000000004       27.417720408771483
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    5.05                     55.56364736415896
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    6.7                      92.2600602744481
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    8.35                     137.05830616727374
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    10                       189.58489619610842
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    0.1                      0.08346710926022324
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    1.7500000000000002       8.833083513367018
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    3.4000000000000004       28.572568470879563
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    5.05                     58.003458794327884
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    6.7                      96.39787414409534
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    8.35                     143.2539846062165
0.04                     0.002                    0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    10                       198.23281271294675
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   0.1                      0.08275304891381953
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   1.7500000000000002       8.890586629205401
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   3.4000000000000004       28.93588950106131
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   5.05                     58.85248538007723
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   6.7                      97.91146414146537
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   8.35                     145.6529106006321
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     5.0E-5                   10                       201.70906291697628
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.09219617447733656
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       9.36316142405062
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       30.477073792804152
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     5.05                     62.00188224938775
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     6.7                      103.20577807367452
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     8.35                     153.57821438877082
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     10                       212.7637889215213
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    0.1                      0.09704731676691156
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    1.7500000000000002       9.68900891444618
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    3.4000000000000004       31.51307503268827
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    5.05                     64.09643813468422
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    6.7                      106.65320896275372
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    8.35                     158.6845658115511
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    10                       219.83734617829694
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    0.1                      0.10541887735165252
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    1.7500000000000002       10.030812009920991
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    3.4000000000000004       32.57820208379349
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    5.05                     66.24582999478221
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    6.7                      110.2379300022772
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    8.35                     164.0262276610118
0.04                     0.002                    0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    10                       227.21697862607112
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   0.1                      0.1013626412868519
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   1.7500000000000002       10.065836143756457
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   3.4000000000000004       32.93319715495277
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   5.05                     67.14209294161276
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   6.7                      111.90539049040639
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   8.35                     166.7079893111636
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     5.0E-5                   10                       231.16585179509096
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     0.1                      0.10944488404143139
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     1.7500000000000002       10.508547897762632
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     3.4000000000000004       34.29977582405205
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     5.05                     69.87504236593121
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     6.7                      116.42974362261005
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     8.35                     173.41840995352635
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     10                       240.46887237601342
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    0.1                      0.11826416650776266
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    1.7500000000000002       10.954084411933012
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    3.4000000000000004       35.81734360538673
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    5.05                     73.02350477894079
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    6.7                      121.72118349888704
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    8.35                     181.30387562007581
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    10                       251.40074166288758
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    0.1                      0.12390921704387389
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    1.7500000000000002       11.295871550189277
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    3.4000000000000004       36.85194328711016
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    5.05                     75.09193881293882
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    6.7                      125.17117742375505
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    8.35                     186.49063617355057
0.04                     0.002                    0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    10                       258.6146546964253
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   0.1                      0.11875783899700751
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   1.7500000000000002       11.288394914899273
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   3.4000000000000004       37.051750937246695
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   5.05                     75.64768581058455
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   6.7                      126.21642843349089
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   8.35                     188.18490397851107
0.04                     0.002                    0.0016666666666666666    9.9775E-4                5.0E-5                   10                       261.1569227285016
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     0.1                      0.12780281225975726
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     1.7500000000000002       11.805090800327285
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     3.4000000000000004       38.72312858302198
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     5.05                     79.1076292362944
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     6.7                      132.01535783802333
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     8.35                     196.85017536451343
0.04                     0.002                    0.0016666666666666666    9.9775E-4                8.333333333333334E-5     10                       273.21408752292535
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    0.1                      0.1355072006043955
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    1.7500000000000002       12.286902118081935
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    3.4000000000000004       40.28468069069637
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    5.05                     82.26538017325106
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    6.7                      137.30345073627564
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    8.35                     204.82118592898982
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    10                       284.38428737680016
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    0.1                      0.14451022544880956
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    1.7500000000000002       12.830998739559824
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    3.4000000000000004       42.13996331462133
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    5.05                     86.14233521819752
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    6.7                      143.83410119928624
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    8.35                     214.5629518072175
0.04                     0.002                    0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    10                       297.88018460429936
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   0.1                      0.05169136107436726
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   1.7500000000000002       6.454759898364053
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   3.4000000000000004       20.879364901897635
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   5.05                     42.30566946577129
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   6.7                      70.20515909081755
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   8.35                     104.21583144284426
0.04                     0.002                    0.002                    5.855000000000001E-4     5.0E-5                   10                       144.0855371889284
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.05648970551063491
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       6.801009537027552
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     3.4000000000000004       21.94114139473224
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     5.05                     44.421483249244254
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     6.7                      73.69378188185222
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     8.35                     109.38966862436767
0.04                     0.002                    0.002                    5.855000000000001E-4     8.333333333333334E-5     10                       151.22819665539328
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    0.1                      0.0609368407597484
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    1.7500000000000002       7.0979325658940375
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    3.4000000000000004       22.893291152812612
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    5.05                     46.379462448043995
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    6.7                      76.95991829848572
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    8.35                     114.25576581861496
0.04                     0.002                    0.002                    5.855000000000001E-4     1.1666666666666667E-4    10                       157.99555191102635
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    0.1                      0.06523263157309385
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    1.7500000000000002       7.384210126836911
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    3.4000000000000004       23.757497102259666
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    5.05                     48.10789114693506
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    6.7                      79.84496001624694
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    8.35                     118.56883262645987
0.04                     0.002                    0.002                    5.855000000000001E-4     1.5000000000000001E-4    10                       163.97108052638308
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   0.1                      0.0637898160585985
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   1.7500000000000002       7.269177099894594
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   3.4000000000000004       23.56102034654314
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   5.05                     47.8120385824248
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   6.7                      79.45482780174291
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   8.35                     118.12508625815023
0.04                     0.002                    0.002                    7.229166666666666E-4     5.0E-5                   10                       163.54469684067766
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.07085458797615758
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       7.651466676529742
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       24.764121744148827
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     5.05                     50.26982958646944
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     6.7                      83.602526176493
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     8.35                     124.34888359826594
0.04                     0.002                    0.002                    7.229166666666666E-4     8.333333333333334E-5     10                       172.21533091445139
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    0.1                      0.0755421315766504
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    1.7500000000000002       7.923804842171954
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    3.4000000000000004       25.640681306321515
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    5.05                     52.05025360313097
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    6.7                      86.50624105013159
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    8.35                     128.60027843782265
0.04                     0.002                    0.002                    7.229166666666666E-4     1.1666666666666667E-4    10                       178.05633698082067
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    0.1                      0.08213366450411284
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    1.7500000000000002       8.258621312180122
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    3.4000000000000004       26.721778247206178
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    5.05                     54.25945914965992
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    6.7                      90.2242730445002
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    8.35                     134.193031389414
0.04                     0.002                    0.002                    7.229166666666666E-4     1.5000000000000001E-4    10                       185.86001253656633
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   0.1                      0.07781356738343016
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   1.7500000000000002       8.057486255496915
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   3.4000000000000004       26.214913169876965
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   5.05                     53.32824118129253
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   6.7                      88.79222851844818
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   8.35                     132.19679743095298
0.04                     0.002                    0.002                    8.603333333333334E-4     5.0E-5                   10                       183.23084462133065
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     0.1                      0.08559973328045989
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     1.7500000000000002       8.48432430160214
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     3.4000000000000004       27.618474964229083
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     5.05                     56.22201108783478
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     6.7                      93.63297283362904
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     8.35                     139.40235284000195
0.04                     0.002                    0.002                    8.603333333333334E-4     8.333333333333334E-5     10                       193.20734019141938
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    0.1                      0.0903136929917971
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    1.7500000000000002       8.827717834899762
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    3.4000000000000004       28.678779237865914
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    5.05                     58.329022499772954
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    6.7                      97.09198768658302
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    8.35                     144.5400098264579
0.04                     0.002                    0.002                    8.603333333333334E-4     1.1666666666666667E-4    10                       200.3666625708712
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    0.1                      0.09763198758896771
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    1.7500000000000002       9.223463752007556
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    3.4000000000000004       29.927926687295095
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    5.05                     60.83372013645819
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    6.7                      101.2584433923545
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    8.35                     150.73528510841751
0.04                     0.002                    0.002                    8.603333333333334E-4     1.5000000000000001E-4    10                       208.93145293557998
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   0.1                      0.09104440135124184
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   1.7500000000000002       9.001692263939445
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   3.4000000000000004       29.41326347531308
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   5.05                     59.964288210274276
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   6.7                      99.9704655080189
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   8.35                     148.97978992312395
0.04                     0.002                    0.002                    9.9775E-4                5.0E-5                   10                       206.66054332527625
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     0.1                      0.09837513884477614
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     1.7500000000000002       9.417898030670761
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     3.4000000000000004       30.725117838604266
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     5.05                     62.592947804427766
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     6.7                      104.32370441788846
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     8.35                     155.43460727336296
0.04                     0.002                    0.002                    9.9775E-4                8.333333333333334E-5     10                       215.6044664976447
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    0.1                      0.10474143291329882
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    1.7500000000000002       9.794973393479486
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    3.4000000000000004       31.969248626826243
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    5.05                     65.16850274045889
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    6.7                      108.69234365545944
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    8.35                     162.0596942595972
0.04                     0.002                    0.002                    9.9775E-4                1.1666666666666667E-4    10                       224.92973427577806
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    0.1                      0.11091740860934464
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    1.7500000000000002       10.189242668075428
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    3.4000000000000004       33.240055737982644
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    5.05                     67.76812231554351
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    6.7                      113.03331657305208
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    8.35                     168.5150593417511
0.04                     0.002                    0.002                    9.9775E-4                1.5000000000000001E-4    10                       233.83741398189773
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   0.1                      0.5051935436555836
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   1.7500000000000002       40.89903131382041
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   3.4000000000000004       139.03207204182596
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   5.05                     288.68350546597685
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   6.7                      485.5825244336715
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   8.35                     726.3976505486099
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     5.0E-5                   10                       1008.6162677693294
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.6114535328250519
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       46.414121674870685
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     3.4000000000000004       157.4799225008544
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     5.05                     326.7608965854417
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     6.7                      549.0438370121035
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     8.35                     820.7060897747191
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     8.333333333333334E-5     10                       1138.8900851662038
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    0.1                      0.7005085206557955
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    1.7500000000000002       52.27080036454423
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    3.4000000000000004       177.2978904674464
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    5.05                     367.7745700713938
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    6.7                      617.8773189780982
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    8.35                     923.3304885155736
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.1666666666666667E-4    10                       1281.1004105527363
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    0.1                      0.7760921056750361
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    1.7500000000000002       57.982569684679355
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    3.4000000000000004       196.48974073774102
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    5.05                     407.2855099012887
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    6.7                      683.6802969378467
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    8.35                     1020.9205480996502
0.06                     5.0E-4                   0.001                    5.855000000000001E-4     1.5000000000000001E-4    10                       1415.606304532581
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   0.1                      0.5715993330592114
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   1.7500000000000002       48.14235994196959
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   3.4000000000000004       164.21667621125903
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   5.05                     341.07223630990654
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   6.7                      573.3909870986952
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   8.35                     857.3311817700977
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     5.0E-5                   10                       1190.0336563405208
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.6751155030003746
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       54.359243527852946
0.06                     5.0E-4                   0.001                    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       185.02024113029512
